date,price,type,bedrooms
2012-03-23,465000,house,4
2012-03-23,550000,house,4
2012-03-23,564500,house,4
2012-03-23,595000,house,4
2012-03-24,406000,house,4
2012-03-24,429000,house,3
2012-03-24,450000,house,4
2012-03-24,472000,house,4
2012-03-24,610000,house,4
2012-03-24,665000,house,5
2012-03-25,360000,house,3
2012-03-25,395000,house,3
2012-03-25,520000,house,4
2012-03-25,593000,house,4
2012-03-25,650000,house,3
2012-03-25,713000,house,4
2012-03-25,2600000,house,3
2012-03-26,320000,house,3
2012-03-26,350000,house,3
2012-03-26,370000,house,3
2012-03-27,353000,house,3
2012-03-27,362000,house,3
2012-03-27,480000,house,3
2012-03-27,530000,house,3
2012-03-27,590000,house,3
2012-03-27,660000,house,4
2012-03-28,461000,house,3
2012-03-28,645000,house,3
2012-03-28,690000,house,4
2012-03-28,722000,house,4
2012-03-28,1310000,house,4
2012-03-30,356500,house,3
2012-03-30,373500,house,3
2012-03-30,450000,house,4
2012-03-30,470000,house,3
2012-03-30,480000,house,5
2012-03-30,561000,house,3
2012-03-30,565000,house,3
2012-03-30,568500,house,4
2012-03-31,435000,house,4
2012-03-31,580000,house,4
2012-03-31,610000,house,3
2012-03-31,637000,house,5
2012-03-31,800000,house,4
2012-04-01,288000,house,3
2012-04-01,370000,house,3
2012-04-01,430000,house,4
2012-04-01,439000,house,3
2012-04-01,464000,house,4
2012-04-01,585000,house,3
2012-04-02,326000,house,3
2012-04-02,423000,house,4
2012-04-02,475000,house,4
2012-04-02,800000,house,4
2012-04-03,345000,house,3
2012-04-03,470000,house,4
2012-04-03,490000,house,4
2012-04-03,550000,house,4
2012-04-03,555000,house,4
2012-04-03,812000,house,4
2012-04-04,517000,house,3
2012-04-06,360000,house,3
2012-04-06,406500,house,3
2012-04-06,422000,house,3
2012-04-06,435000,house,3
2012-04-06,455000,house,4
2012-04-06,515000,house,3
2012-04-06,522000,house,4
2012-04-06,560000,house,4
2012-04-06,1875000,house,5
2012-04-07,375500,house,3
2012-04-07,420000,house,3
2012-04-07,440000,house,4
2012-04-07,485000,house,4
2012-04-07,490000,house,4
2012-04-07,527000,house,3
2012-04-07,550000,house,4
2012-04-07,560000,house,4
2012-04-07,690000,house,4
2012-04-07,720000,house,5
2012-04-07,941000,house,5
2012-04-08,460000,house,4
2012-04-08,495000,house,4
2012-04-09,353500,house,3
2012-04-09,365000,house,3
2012-04-09,461500,house,4
2012-04-09,470000,house,3
2012-04-14,420000,house,3
2012-04-14,441550,house,3
2012-04-14,480000,house,4
2012-04-14,500000,house,4
2012-04-15,315000,house,2
2012-04-15,345000,house,3
2012-04-15,405000,house,4
2012-04-15,428500,house,3
2012-04-15,440000,house,3
2012-04-15,510000,house,3
2012-04-15,525000,house,3
2012-04-15,531000,house,5
2012-04-15,655000,house,3
2012-04-15,2200000,house,4
2012-04-16,425000,house,3
2012-04-16,425000,house,3
2012-04-16,435000,house,4
2012-04-16,447500,house,3
2012-04-16,522500,house,3
2012-04-16,530000,house,4
2012-04-17,358000,house,3
2012-04-17,436000,house,3
2012-04-17,470000,house,4
2012-04-17,870000,house,4
2012-04-18,575000,house,4
2012-04-20,370000,house,3
2012-04-20,380000,house,3
2012-04-20,380000,house,3
2012-04-20,460000,house,3
2012-04-20,477000,house,3
2012-04-20,480000,house,4
2012-04-20,565000,house,3
2012-04-20,680000,house,4
2012-04-20,785000,house,4
2012-04-21,355000,house,3
2012-04-21,400000,house,3
2012-04-21,410000,house,3
2012-04-21,500000,house,4
2012-04-22,415000,house,3
2012-04-22,630000,house,4
2012-04-22,840000,house,3
2012-04-23,335000,house,3
2012-04-23,412000,house,3
2012-04-23,467500,house,4
2012-04-24,336000,house,2
2012-04-24,365000,house,3
2012-04-24,387500,house,3
2012-04-24,405000,house,3
2012-04-24,410000,house,4
2012-04-24,421999,house,4
2012-04-24,463000,house,4
2012-04-24,472000,house,4
2012-04-24,479000,house,3
2012-04-24,538000,house,4
2012-04-24,685000,house,4
2012-04-28,300000,house,3
2012-04-28,355000,house,3
2012-04-28,555000,house,4
2012-04-29,391000,house,3
2012-04-29,407000,house,4
2012-04-29,542000,house,4
2012-05-01,370000,house,3
2012-05-01,415000,house,3
2012-05-01,427000,house,4
2012-05-01,490000,house,5
2012-05-01,565000,house,4
2012-05-01,605000,house,4
2012-05-04,340000,house,3
2012-05-04,360000,house,3
2012-05-04,375000,house,3
2012-05-04,499950,house,4
2012-05-04,551000,house,5
2012-05-04,627000,house,5
2012-05-05,368500,house,3
2012-05-05,390000,house,3
2012-05-05,445000,house,2
2012-05-05,460000,house,4
2012-05-05,522500,house,4
2012-05-05,710000,house,4
2012-05-06,490000,house,3
2012-05-06,520000,house,4
2012-05-06,525000,house,4
2012-05-06,620000,house,4
2012-05-07,320000,house,3
2012-05-07,375000,house,3
2012-05-07,402227,house,3
2012-05-07,412000,house,3
2012-05-07,485000,house,4
2012-05-08,395000,house,3
2012-05-08,450000,house,4
2012-05-08,485000,house,4
2012-05-08,615000,house,3
2012-05-08,675000,house,3
2012-05-08,720000,house,5
2012-05-08,1050000,house,4
2012-05-09,401000,house,3
2012-05-11,315000,house,3
2012-05-11,325000,house,3
2012-05-11,375000,house,3
2012-05-11,390500,house,3
2012-05-11,495000,house,3
2012-05-12,458000,house,4
2012-05-12,477500,house,3
2012-05-13,387000,house,3
2012-05-13,410000,house,3
2012-05-13,805000,house,4
2012-05-14,450000,house,4
2012-05-15,350000,house,2
2012-05-15,389000,house,3
2012-05-15,401000,house,3
2012-05-15,410000,house,3
2012-05-15,432500,house,3
2012-05-15,461000,house,2
2012-05-15,485000,house,4
2012-05-15,520000,house,4
2012-05-15,560000,house,4
2012-05-15,1000000,house,4
2012-05-16,540000,house,3
2012-05-18,352500,house,3
2012-05-18,384000,house,3
2012-05-18,535000,house,3
2012-05-19,367000,house,3
2012-05-19,390000,house,4
2012-05-19,415000,house,4
2012-05-19,436000,house,3
2012-05-19,515000,house,4
2012-05-19,820000,house,4
2012-05-20,367000,house,3
2012-05-20,373000,house,3
2012-05-20,495000,house,3
2012-05-20,583500,house,3
2012-05-20,785000,house,5
2012-05-20,888000,house,4
2012-05-21,365000,house,3
2012-05-21,390000,house,3
2012-05-21,430000,house,3
2012-05-21,439000,house,3
2012-05-22,387500,house,3
2012-05-22,440000,house,2
2012-05-22,510000,house,4
2012-05-22,527500,house,2
2012-05-22,553000,house,5
2012-05-23,357000,house,3
2012-05-23,363000,house,4
2012-05-23,511000,house,3
2012-05-23,522000,house,4
2012-05-25,390000,house,3
2012-05-25,435000,house,3
2012-05-25,465000,house,4
2012-05-25,465000,house,4
2012-05-25,516000,house,3
2012-05-25,530000,house,4
2012-05-25,570000,house,4
2012-05-25,577000,house,5
2012-05-26,455000,house,3
2012-05-26,530000,house,4
2012-05-26,550000,house,4
2012-05-27,410000,house,3
2012-05-28,420000,house,3
2012-05-28,431000,house,4
2012-05-28,435000,house,4
2012-05-28,459000,house,4
2012-05-28,485000,house,4
2012-05-28,495000,house,4
2012-05-28,500000,house,4
2012-05-28,640000,house,4
2012-05-29,390000,house,3
2012-05-29,399950,house,3
2012-05-29,418000,house,4
2012-05-29,430000,house,4
2012-05-29,451000,house,3
2012-05-29,487000,house,4
2012-05-29,500000,house,4
2012-05-29,795000,house,5
2012-05-30,459000,house,3
2012-06-01,420000,house,3
2012-06-01,460000,house,3
2012-06-01,530000,house,4
2012-06-01,675000,house,4
2012-06-02,578000,house,4
2012-06-03,375000,house,3
2012-06-03,440000,house,3
2012-06-03,540000,house,3
2012-06-04,419000,house,3
2012-06-04,430000,house,3
2012-06-04,448000,house,4
2012-06-04,457750,house,4
2012-06-04,500000,house,3
2012-06-05,357000,house,3
2012-06-05,390000,house,3
2012-06-05,450000,house,3
2012-06-05,550000,house,3
2012-06-05,565000,house,4
2012-06-05,770000,house,4
2012-06-09,445000,house,4
2012-06-09,588000,house,4
2012-06-09,605000,house,3
2012-06-10,378000,house,3
2012-06-10,399000,house,3
2012-06-10,465000,house,3
2012-06-11,391000,house,3
2012-06-11,470000,house,4
2012-06-11,520000,house,2
2012-06-11,837500,house,3
2012-06-11,850000,house,3
2012-06-12,405000,house,3
2012-06-12,425100,house,3
2012-06-12,480000,house,4
2012-06-12,507250,house,4
2012-06-12,580000,house,4
2012-06-12,580000,house,4
2012-06-12,715000,house,4
2012-06-13,383000,house,3
2012-06-15,410000,house,3
2012-06-15,415000,house,3
2012-06-15,416000,house,3
2012-06-15,480000,house,3
2012-06-15,610000,house,5
2012-06-16,435000,house,4
2012-06-16,485000,house,4
2012-06-16,540000,house,4
2012-06-17,373000,house,3
2012-06-17,435000,house,3
2012-06-17,477500,house,4
2012-06-17,526000,house,3
2012-06-17,640000,house,5
2012-06-18,400500,house,3
2012-06-18,403000,house,3
2012-06-18,440000,house,3
2012-06-18,440000,house,4
2012-06-18,465000,house,4
2012-06-18,890000,house,4
2012-06-19,620000,house,4
2012-06-22,329400,house,3
2012-06-22,417500,house,4
2012-06-22,420000,house,3
2012-06-22,428000,house,3
2012-06-22,472000,house,4
2012-06-22,532000,house,4
2012-06-22,556000,house,4
2012-06-22,585000,house,4
2012-06-22,620000,house,3
2012-06-22,711000,house,4
2012-06-23,415100,house,3
2012-06-23,445000,house,3
2012-06-23,525000,house,3
2012-06-24,430000,house,3
2012-06-24,460000,house,4
2012-06-24,500000,house,4
2012-06-24,520000,house,3
2012-06-24,535000,house,4
2012-06-24,732000,house,3
2012-06-25,375500,house,2
2012-06-25,439000,house,4
2012-06-26,380000,house,3
2012-06-26,425000,house,3
2012-06-26,452500,house,3
2012-06-26,535000,house,4
2012-06-26,555000,house,4
2012-06-26,570000,house,3
2012-06-27,405000,house,3
2012-06-27,619000,house,4
2012-06-27,780000,house,4
2012-06-29,354000,house,3
2012-06-29,412500,house,3
2012-06-29,415000,house,3
2012-06-29,450000,house,3
2012-06-29,582500,house,4
2012-06-29,895500,house,5
2012-07-01,524000,house,2
2012-07-01,760000,house,4
2012-07-01,760000,house,3
2012-07-02,332500,house,2
2012-07-02,385000,house,3
2012-07-03,362000,house,3
2012-07-03,378000,house,3
2012-07-03,507500,house,2
2012-07-03,520000,house,3
2012-07-03,585000,house,3
2012-07-03,745000,house,5
2012-07-06,455000,house,3
2012-07-06,540000,house,4
2012-07-06,590000,house,4
2012-07-06,875000,house,4
2012-07-06,1280000,house,4
2012-07-07,492000,house,3
2012-07-07,555000,house,4
2012-07-08,450000,house,4
2012-07-09,379000,house,3
2012-07-09,380000,house,3
2012-07-09,439000,house,3
2012-07-09,595000,house,4
2012-07-09,667500,house,4
2012-07-09,930000,house,3
2012-07-10,335000,house,3
2012-07-10,383000,house,3
2012-07-10,480000,house,4
2012-07-13,354000,house,3
2012-07-13,460000,house,4
2012-07-13,485000,house,3
2012-07-13,495000,house,5
2012-07-14,425500,house,4
2012-07-15,417000,house,3
2012-07-15,432000,house,4
2012-07-15,1110000,house,4
2012-07-16,339000,house,3
2012-07-16,465000,house,3
2012-07-16,640000,house,4
2012-07-16,663000,house,4
2012-07-17,387500,house,3
2012-07-17,395000,house,2
2012-07-17,460000,house,3
2012-07-17,506000,house,3
2012-07-18,475000,house,4
2012-07-18,696000,house,4
2012-07-19,451000,house,3
2012-07-20,335000,house,3
2012-07-20,384000,house,3
2012-07-20,397000,house,3
2012-07-20,410500,house,3
2012-07-20,430450,house,4
2012-07-20,440000,house,4
2012-07-20,479000,house,4
2012-07-20,492500,house,4
2012-07-21,420000,house,3
2012-07-21,439000,house,3
2012-07-21,730000,house,4
2012-07-22,450000,house,4
2012-07-22,462500,house,4
2012-07-22,480000,house,4
2012-07-22,581000,house,3
2012-07-23,416000,house,3
2012-07-23,430000,house,3
2012-07-24,390000,house,3
2012-07-24,412000,house,3
2012-07-24,865000,house,4
2012-07-25,575000,house,4
2012-07-27,495000,house,5
2012-07-27,518500,house,3
2012-07-27,576000,house,3
2012-07-27,625000,house,4
2012-07-29,395000,house,3
2012-07-29,423002,house,4
2012-07-29,478000,house,4
2012-07-29,542000,house,4
2012-07-29,1200000,house,5
2012-07-30,495000,house,4
2012-07-31,339000,house,3
2012-07-31,375000,house,2
2012-07-31,392000,house,3
2012-07-31,406000,house,3
2012-07-31,414000,house,4
2012-07-31,430500,house,3
2012-07-31,437500,house,4
2012-07-31,625000,house,3
2012-07-31,745000,house,4
2012-08-01,488000,house,3
2012-08-03,400000,house,3
2012-08-03,485000,house,3
2012-08-03,500000,house,4
2012-08-03,520000,house,4
2012-08-03,565000,house,5
2012-08-04,402000,house,3
2012-08-04,469000,house,4
2012-08-04,470000,house,4
2012-08-04,482500,house,4
2012-08-04,750000,house,4
2012-08-05,365000,house,2
2012-08-05,385000,house,3
2012-08-05,395000,house,3
2012-08-05,409000,house,3
2012-08-05,409000,house,3
2012-08-05,420000,house,3
2012-08-06,402500,house,3
2012-08-07,365000,house,3
2012-08-07,410500,house,4
2012-08-07,413500,house,3
2012-08-07,416500,house,3
2012-08-07,451000,house,4
2012-08-07,586000,house,4
2012-08-07,605500,house,4
2012-08-10,440100,house,3
2012-08-10,800000,house,5
2012-08-11,362000,house,3
2012-08-11,365000,house,3
2012-08-11,392000,house,3
2012-08-11,490000,house,3
2012-08-11,500000,house,4
2012-08-11,578000,house,4
2012-08-12,429000,house,4
2012-08-12,450000,house,4
2012-08-13,359000,house,3
2012-08-13,600000,house,4
2012-08-14,387100,house,3
2012-08-14,405000,house,3
2012-08-14,585000,house,4
2012-08-17,355000,house,3
2012-08-17,413000,house,3
2012-08-17,415000,house,3
2012-08-17,420000,house,4
2012-08-17,441000,house,3
2012-08-17,459950,house,4
2012-08-17,518000,house,4
2012-08-17,542500,house,3
2012-08-17,767000,house,4
2012-08-18,360000,house,3
2012-08-18,400000,house,3
2012-08-18,1620000,house,4
2012-08-19,315000,house,2
2012-08-19,420000,house,3
2012-08-19,465000,house,3
2012-08-19,506000,house,3
2012-08-19,515000,house,4
2012-08-19,555000,house,4
2012-08-19,615000,house,3
2012-08-19,642500,house,3
2012-08-20,379000,house,3
2012-08-20,398000,house,3
2012-08-20,444000,house,3
2012-08-20,499000,house,4
2012-08-20,562000,house,4
2012-08-21,511000,house,4
2012-08-22,701000,house,4
2012-08-22,780100,house,2
2012-08-23,600000,house,4
2012-08-23,695000,house,4
2012-08-24,380000,house,3
2012-08-24,387000,house,3
2012-08-24,405000,house,3
2012-08-24,420000,house,3
2012-08-24,422500,house,4
2012-08-24,500000,house,4
2012-08-24,730000,house,4
2012-08-25,436000,house,3
2012-08-26,675000,house,4
2012-08-27,430000,house,3
2012-08-27,490000,house,4
2012-08-27,520000,house,3
2012-08-27,532000,house,4
2012-08-28,475000,house,4
2012-08-28,542600,house,4
2012-08-28,570000,house,5
2012-08-29,382500,house,3
2012-08-29,644000,house,3
2012-08-31,383000,house,3
2012-08-31,490000,house,4
2012-08-31,600000,house,4
2012-09-01,425000,house,3
2012-09-01,500000,house,2
2012-09-02,360000,house,3
2012-09-02,416500,house,3
2012-09-02,479000,house,4
2012-09-02,481000,house,4
2012-09-02,530000,house,3
2012-09-02,845000,house,4
2012-09-03,498000,house,4
2012-09-03,810000,house,2
2012-09-04,404000,house,3
2012-09-04,410000,house,3
2012-09-04,455000,house,3
2012-09-04,670000,house,4
2012-09-05,437000,house,3
2012-09-05,470500,house,3
2012-09-05,490000,house,4
2012-09-05,546000,house,5
2012-09-05,680000,house,4
2012-09-07,535000,house,4
2012-09-08,390000,house,3
2012-09-08,470000,house,4
2012-09-08,895000,house,5
2012-09-09,405000,house,3
2012-09-09,465000,house,4
2012-09-09,495000,house,4
2012-09-10,390000,house,3
2012-09-10,456000,house,3
2012-09-10,880000,house,5
2012-09-11,502723,house,4
2012-09-12,428000,house,3
2012-09-12,486500,house,4
2012-09-12,620000,house,4
2012-09-12,737500,house,3
2012-09-13,810000,house,4
2012-09-14,324000,house,3
2012-09-14,437500,house,3
2012-09-14,660000,house,4
2012-09-15,385000,house,3
2012-09-15,398000,house,3
2012-09-15,478500,house,3
2012-09-16,332000,house,3
2012-09-16,410000,house,3
2012-09-16,530000,house,3
2012-09-16,602000,house,3
2012-09-17,450000,house,3
2012-09-17,465000,house,4
2012-09-17,470000,house,4
2012-09-17,519950,house,3
2012-09-18,447950,house,4
2012-09-18,522000,house,4
2012-09-18,576100,house,4
2012-09-18,645000,house,3
2012-09-19,395000,house,3
2012-09-19,446000,house,3
2012-09-19,539000,house,4
2012-09-19,555000,house,3
2012-09-19,575000,house,4
2012-09-19,632000,house,3
2012-09-20,685000,house,4
2012-09-21,345580,house,4
2012-09-21,422000,house,3
2012-09-21,441000,house,4
2012-09-21,447500,house,3
2012-09-21,482000,house,4
2012-09-21,650000,house,3
2012-09-22,399000,house,3
2012-09-22,445100,house,4
2012-09-22,450000,house,5
2012-09-22,500000,house,4
2012-09-22,612500,house,4
2012-09-22,900000,house,3
2012-09-23,410000,house,3
2012-09-23,425000,house,4
2012-09-23,580000,house,4
2012-09-24,377500,house,3
2012-09-24,954900,house,4
2012-09-25,355000,house,3
2012-09-25,360000,house,3
2012-09-25,388000,house,3
2012-09-25,390000,house,3
2012-09-25,435000,house,4
2012-09-25,476000,house,3
2012-09-25,1080000,house,5
2012-09-26,429000,house,3
2012-09-26,650000,house,3
2012-09-26,656000,house,4
2012-09-28,419000,house,3
2012-09-28,437500,house,3
2012-09-28,525000,house,5
2012-09-28,530000,house,4
2012-09-28,596000,house,4
2012-09-28,722000,house,5
2012-09-29,338000,house,3
2012-09-29,355000,house,3
2012-09-29,380000,house,3
2012-09-29,380000,house,3
2012-09-29,417500,house,3
2012-09-29,530000,house,4
2012-09-29,535000,house,4
2012-09-30,338000,house,3
2012-09-30,350000,house,3
2012-09-30,356500,house,3
2012-09-30,418000,house,3
2012-09-30,420000,house,3
2012-09-30,425000,house,4
2012-09-30,428000,house,3
2012-09-30,430200,house,3
2012-09-30,460000,house,4
2012-09-30,1562500,house,5
2012-10-01,375000,house,3
2012-10-01,415000,house,3
2012-10-01,425000,house,3
2012-10-01,436000,house,3
2012-10-01,540000,house,4
2012-10-01,570000,house,4
2012-10-01,695000,house,4
2012-10-02,395000,house,3
2012-10-02,412500,house,3
2012-10-02,422250,house,3
2012-10-02,442000,house,4
2012-10-03,851000,house,4
2012-10-06,363500,house,3
2012-10-06,388500,house,3
2012-10-06,443000,house,3
2012-10-06,470000,house,3
2012-10-06,592000,house,3
2012-10-07,340000,house,3
2012-10-07,349000,house,2
2012-10-07,460000,house,3
2012-10-07,502500,house,3
2012-10-07,505000,house,4
2012-10-08,325000,house,2
2012-10-08,553000,house,3
2012-10-08,615000,house,3
2012-10-09,397500,house,3
2012-10-09,475000,house,4
2012-10-09,482000,house,4
2012-10-09,490000,house,4
2012-10-09,499000,house,4
2012-10-09,515000,house,4
2012-10-09,539950,house,3
2012-10-10,335000,house,2
2012-10-10,376000,house,3
2012-10-10,403000,house,3
2012-10-10,406000,house,3
2012-10-10,414995,house,3
2012-10-10,446000,house,4
2012-10-10,490000,house,3
2012-10-10,585000,house,3
2012-10-10,600000,house,4
2012-10-10,812000,house,3
2012-10-10,960000,house,2
2012-10-11,1210000,house,4
2012-10-12,435000,house,3
2012-10-12,478000,house,3
2012-10-12,515000,house,4
2012-10-12,545000,house,3
2012-10-12,608000,house,4
2012-10-12,735000,house,3
2012-10-12,782000,house,4
2012-10-13,365000,house,3
2012-10-15,455000,house,3
2012-10-15,470000,house,4
2012-10-16,375000,house,3
2012-10-16,385000,house,3
2012-10-16,447000,house,4
2012-10-16,481000,house,4
2012-10-16,565000,house,3
2012-10-17,495000,house,4
2012-10-17,620000,house,3
2012-10-17,690000,house,5
2012-10-19,410000,house,3
2012-10-19,414000,house,4
2012-10-19,582000,house,4
2012-10-19,610000,house,4
2012-10-19,722000,house,5
2012-10-20,385000,house,3
2012-10-20,413500,house,3
2012-10-20,538750,house,3
2012-10-21,410000,house,3
2012-10-21,451000,house,5
2012-10-21,640000,house,3
2012-10-23,345000,house,3
2012-10-23,390000,house,3
2012-10-23,585000,house,4
2012-10-23,600000,house,4
2012-10-23,640000,house,4
2012-10-24,417500,house,3
2012-10-24,459500,house,3
2012-10-24,565000,house,3
2012-10-24,580000,house,4
2012-10-24,868000,house,3
2012-10-26,356000,house,3
2012-10-26,380000,house,3
2012-10-26,392000,house,3
2012-10-26,427000,house,3
2012-10-26,440000,house,3
2012-10-26,447900,house,3
2012-10-26,500000,house,4
2012-10-27,370000,house,3
2012-10-27,391000,house,3
2012-10-27,538000,house,5
